,0,1,2,3,4,5,6,7,8,9,y
54,0.14113201,-0.24742782,1.2216054,0.53612083,-0.23907244,0.9088962,0.7569407,0.18962803,1.2778301,0.24104401,0
55,0.5273726,0.4181768,-0.5108021,0.111337334,0.5089053,0.3215204,-0.035069108,-0.29928824,-0.7114758,-0.94741774,1
56,0.24335481,-0.2430512,1.5021179,0.5716408,0.627216,0.8205166,0.5336715,0.09168711,1.8338081,0.53271806,0
57,0.3882428,-0.25759214,1.4459821,0.45375153,0.39448375,0.68513465,0.7942785,0.24168257,2.0015616,0.46432707,0
58,0.2064254,0.15136367,-0.3822421,0.47394758,0.34232694,-0.035240754,0.3889718,-0.57376575,0.0603801,-0.83432513,1
59,0.32039213,0.060779974,-0.9033053,0.14015275,0.2890134,0.19960558,0.010404296,-0.29591185,-0.7462467,-0.9653593,1
60,0.49370956,-0.1377671,-0.05196543,0.34801522,0.5930263,0.13146745,0.37060213,-0.27243215,0.13778417,-0.5125198,1
61,0.19249287,-0.26335627,1.0884391,0.4454694,0.5120475,0.71031845,0.60541135,-0.0056512207,1.2769392,0.31181675,0
62,0.32384723,-0.011156388,1.6152253,0.52616376,0.35762763,0.8966901,0.6906569,-0.121432364,1.7377831,0.36670387,0
63,0.19945315,-0.44336897,1.6034847,1.0450788,0.18560043,1.1421994,0.5673571,-0.08086808,2.358513,0.50092137,0
64,0.45437926,0.41348383,-1.1624192,-0.04631029,0.19072063,-0.14592911,-0.33664933,-0.31824115,-1.4747871,-1.2892048,1
65,0.22329107,-0.13615242,0.9190961,0.27818796,0.17567125,0.45479068,0.725803,0.01054135,1.1760254,-0.034177244,0
66,0.37628913,0.46031597,-2.7426672,-0.3973443,0.40041903,-0.9037589,-0.6229614,-1.2766058,-3.535907,-2.7363524,1
67,0.50993764,0.45110136,-1.2594953,0.010526434,0.39912707,-0.3957106,-0.15580314,-0.60691744,-1.4432476,-1.2721529,1
68,0.26483878,-0.270922,1.4906833,0.8994708,0.33851463,1.1118355,0.7598808,0.03314112,2.2873545,0.64923215,0
69,0.096224,-0.23283736,1.0301902,0.44183162,0.54545856,0.6477085,0.5704197,-0.044792905,1.1637532,0.33981156,0
70,0.14130442,-0.44514635,0.798954,1.0847865,0.53825855,0.64082134,0.44950244,-0.2648195,0.70915794,-0.21344501,0
71,0.13372386,0.20956375,-0.9134744,0.3548851,0.44986242,-0.26616675,0.1357303,-0.7102445,-0.5306962,-1.0712335,1
72,0.36412662,0.021435227,-0.89460576,0.5863193,0.39059374,0.18641819,-0.22657607,-0.7629649,-0.96780014,-1.4646258,1
73,0.07654545,-0.19616719,-0.20338526,0.109062105,0.24817513,-0.0030815974,0.017352901,-0.40493947,-0.52530015,-0.9612738,1
74,0.0015089959,-0.012174159,1.0846405,0.70449877,0.5323896,0.71618724,0.5661335,0.06981349,1.2817117,-0.017098501,0
75,0.12772752,-0.34551513,0.92944646,0.5431352,0.4761503,0.7418201,0.42354417,0.078685045,0.9829529,-0.17534661,0
76,0.1673248,-0.25249258,-0.01127705,0.52414274,0.40053046,0.45306587,-0.068489194,-0.44424582,-0.08201569,-0.92016953,1
77,0.21847323,0.0027746968,-0.9256499,0.15945025,0.016063187,0.11047514,-0.2747118,-0.33882052,-1.0607154,-1.293527,1
78,0.29985628,0.0805219,0.8702909,0.64329404,0.34489867,0.80763924,0.4267072,0.037812527,1.2745652,-0.2733882,0
79,0.39264855,0.13350841,-0.757075,0.31863934,0.35451174,0.1424329,0.1051285,-0.63639665,-1.003584,-1.2548397,1
80,0.28080505,-0.13025469,0.34905076,0.2984668,0.4119449,0.38200396,0.42661273,-0.085527614,0.49420196,-0.28940967,0
81,0.270665,-0.26246104,0.6424813,0.30698258,0.3981704,0.64646554,0.46707654,-0.18644926,0.7235191,0.11279462,0
82,-0.02370204,0.036731884,0.60104,0.49307495,0.4887887,-0.14678381,0.6193565,0.017341852,0.6098589,-0.3942445,0
83,0.277646,-0.13786744,0.91821367,0.527599,0.0934256,0.66130215,0.78273666,0.49061024,1.9534297,0.040189028,0
84,0.059352808,-0.07054429,1.8024664,0.52871835,0.2872796,0.99583817,0.99138767,0.27034748,2.1823206,0.811165,0
85,0.18162225,0.7025501,-1.9881593,-0.4080869,0.5004489,-0.46469072,-0.7386175,-0.7381646,-2.6973872,-2.2164826,1
86,0.22983482,-0.047995128,0.7814053,0.51704025,0.15965939,0.6902883,0.5137105,-0.014509782,1.2408602,-0.23590977,0
87,0.11069542,0.13912064,0.5960294,0.5670076,0.39570126,0.1550741,0.32140124,-0.031068504,0.85538495,-0.25430414,0
88,0.40849593,0.2726251,-0.88504654,0.22123826,0.5474863,-0.16841304,0.19257738,-0.52334195,-1.0788951,-1.4104474,0
89,0.3257727,0.038063094,-0.39098072,0.28623256,0.34153733,0.09825091,0.15404476,-0.558703,-0.5930475,-0.8297962,1
90,-0.19310525,-0.3633626,0.99739355,0.53634894,0.25777745,0.6071869,0.56193477,0.21703061,1.229932,0.18712516,0
91,-0.030602664,-0.14222223,1.5625767,0.6697903,0.25304735,0.6004921,0.20537403,0.266689,1.9883757,0.43471926,0
92,0.1411064,-0.7666824,2.5700445,1.2364416,0.16115172,1.6714813,0.7766033,0.34261113,3.438053,1.3154651,0
93,-0.05367843,-0.21812692,1.7890884,0.5088822,0.43146718,1.0554434,0.8286958,0.23282714,2.3970206,0.6183008,0
94,0.07649132,-0.3196033,0.76847863,0.118646465,0.44686052,0.57118267,0.50772494,0.08979128,1.0661573,0.013552591,0
95,-0.025549993,0.19185878,-1.1827238,0.16619554,0.16190408,-0.34322017,-0.38873267,-0.2525587,-0.8799372,-1.2945259,0
96,0.12829036,-0.23653956,1.2957923,0.3535533,0.25817373,0.9871013,0.68860924,0.055355668,1.662477,0.5867103,0
97,0.31576565,0.22942589,-0.9791891,0.24519244,0.3565107,-0.0019521415,-0.0047949404,-0.76258755,-1.0087711,-1.2104132,1
98,0.06054438,0.1703834,-1.4636247,0.054110426,0.65851444,-0.61384946,-0.117008254,-0.8349065,-1.6437601,-1.475127,1
99,0.23666917,0.19638571,-0.43397975,0.26379362,0.28193048,-0.1494455,-0.24414168,-0.18744972,-0.9806074,-0.73954594,0
100,0.19970153,-0.28138477,1.0639292,0.4134556,0.15322727,0.70711875,0.6639828,0.03580206,1.1250176,0.4801674,1
101,0.17952573,-0.38773426,0.69111156,0.48706347,0.21665505,0.4537137,0.56674016,0.04962465,0.900146,-0.28594062,0
102,0.30849653,0.34911332,-0.77016103,0.10202115,0.41464394,-0.3040126,-0.5066531,-0.4593675,-1.2279117,-1.1605475,1
103,-0.15272953,-0.15609944,0.61341447,0.7889107,0.32933748,0.7661871,0.66738105,0.13759133,1.3389122,0.81486654,0
104,0.44114697,0.30682614,-1.0310823,0.16901374,0.5430088,-0.20575163,0.13206604,-0.5897212,-1.2648908,-1.5259031,1
105,0.34096578,0.26524895,-0.12604374,0.2203247,0.2102073,0.1393376,0.37632298,-0.261005,0.15286103,-0.49690062,1
106,0.372652,0.20851083,0.26469722,0.53269166,0.15570381,0.39550382,0.37282962,-0.16666833,0.33632505,-0.49319178,0
107,-0.044294238,-0.31136596,0.96689016,0.61762404,0.05093594,0.66357946,0.6929206,-0.049060702,1.0765973,-0.058329504,0
108,0.40481552,0.43517753,-2.249137,-0.10253059,0.4492837,-0.63500357,-0.6071292,-0.9003443,-2.7512202,-2.1068423,1
109,0.010046124,-0.05630976,0.14628017,0.58190656,0.33509287,0.5129438,-0.1921679,0.014063448,0.11728278,-0.85684043,1
110,-0.17931382,-0.36566138,1.812508,0.34931672,0.017426796,0.9559841,0.8038995,0.3171586,2.015757,0.7268344,0
111,0.36367863,-0.24381721,1.0959563,0.45297265,0.18417595,0.4782911,0.67778325,0.11106341,1.1896946,0.38237682,1
112,0.49196133,0.34916604,-2.3322642,0.11508827,0.46926665,-0.46451017,-0.3763725,-1.1278579,-2.7881413,-2.2233953,1
113,0.79174536,0.16185719,-1.1094513,-0.19507469,0.4706341,-0.12272581,0.23711273,-0.59270704,-1.2664047,-1.2456193,0
114,0.38965496,-0.16376717,-0.19080274,0.016892433,0.39451346,0.344981,-0.112274915,0.027083889,-0.09219739,-0.101126835,0
115,0.08921175,-0.19177938,1.9718239,0.38806772,0.32247913,0.6935716,0.7867255,0.42138153,2.4479475,0.9824001,0
116,0.21362543,0.58743024,-1.2487345,-0.042955883,0.2721603,-0.36792263,-0.3065186,-0.57148206,-1.767032,-1.4207796,1
117,0.16713738,-0.308806,1.0459414,0.59844077,0.017557286,0.7840351,0.6267189,0.30028704,2.1016052,0.6926682,0
118,0.35553145,0.27511546,-1.1990256,-0.058449253,0.33962175,-0.25137568,-0.31087655,-0.6548684,-1.3770913,-1.5660775,0
119,0.25548708,0.15739194,-0.71896356,-0.05258158,0.30595258,0.047616735,-0.017296739,-0.2937204,-0.8499352,-0.9224534,1
120,0.21906099,-0.06987749,-0.4261684,0.11241507,0.20332935,0.2498364,0.1327241,-0.35353577,-0.25012562,-0.5850593,0
121,0.06657846,-0.022440538,0.37785208,0.41329083,0.41589504,0.18838584,0.3111474,0.013881832,0.7997018,-0.18617766,0
122,0.20126912,0.55103666,-1.0296736,-0.018032916,0.25239712,-0.2749121,-0.24059407,-0.510928,-1.4207535,-1.2401248,1
123,0.1490818,0.25038636,-0.12756994,0.18624571,0.35000557,0.12966788,0.14397377,-0.29960376,-0.362082,-0.6502432,1
124,0.24857897,-0.11357091,1.9492095,0.5727086,0.42912114,0.6526942,0.66826886,-0.06498498,2.0348601,0.7285622,0
125,-0.095768064,-0.31817073,2.0921805,0.75485736,0.3189953,1.3206971,0.7344951,0.5064019,2.610694,0.8338882,0
126,0.3540827,0.047545217,0.6912152,0.30065107,0.45413756,0.35985076,0.46536028,0.22050603,1.3982307,0.055757657,1
127,0.0008927807,-0.20528162,0.46148252,0.66078806,0.25637382,0.67682254,0.310528,-0.13348368,0.5201665,-0.20921817,0
128,0.14371897,0.3707662,-1.8793167,-0.33438978,0.1832038,-0.46440828,-0.4689458,-0.5783382,-2.2959573,-2.0108926,1
129,0.40809935,0.5783795,-3.3744287,-0.67861027,0.5253031,-1.1693819,-0.9787851,-1.0708042,-3.7579246,-2.574492,1
130,0.46223873,0.49793357,-1.4411614,0.24251354,0.23476039,-0.51549715,-0.26781353,-0.7257787,-1.8739173,-1.5920726,1
131,0.37385163,0.16920559,-0.8464176,0.31390226,0.46263698,0.15065506,0.23842329,-0.50910836,-0.90473545,-1.2140374,1
132,0.10706343,-0.67695105,2.2030473,1.2159245,0.1080924,1.4319048,0.6644052,0.17012735,3.124124,1.0409261,1
133,0.15912841,-0.26267126,0.52993876,0.32394457,0.011652682,0.7488355,0.5792734,0.20927721,1.0081408,-0.10034731,1
134,0.047814623,0.10169332,-0.47149426,-0.020038188,0.33577174,-0.18172878,0.118562974,-0.18719259,-0.4197502,-0.8107187,1
135,0.3068361,-0.019639216,-0.44671386,0.19398531,0.16952834,0.2647888,-0.023458302,-0.4181271,-0.78957665,-0.6857425,0
136,0.09827536,0.13938466,0.18449432,0.11487875,0.09448731,0.2863416,0.28331506,0.013720483,-0.14222214,-0.61824334,0
137,0.23448658,0.30273017,-0.6559117,0.07470373,0.34257662,-0.17176208,-0.11234376,-0.48601583,-0.95780903,-1.0351076,1
138,0.43167418,0.4540371,-2.1452272,-0.23517522,0.2681863,-0.84579355,-0.33411056,-0.857799,-2.7028909,-1.9759755,1
139,0.44071096,0.30453703,-1.189949,0.00015644729,0.40449023,-0.3727153,-0.35471535,-0.7144314,-1.7638115,-1.3575206,1
140,0.20808452,-0.06876039,-0.18499473,0.5437471,0.36582676,0.48156968,-0.18168674,-0.12738384,0.062449485,-1.0288528,1
141,0.36437312,0.0020029396,1.2990973,0.37061065,0.26654404,0.8145361,0.5624435,-0.18033013,1.0780084,0.262865,0
142,-0.094353475,0.114066206,1.7415459,0.72094774,0.06454889,0.8704365,0.8544612,0.16643009,2.503491,0.67333555,0
143,0.05747547,-0.40097904,1.479274,0.59035665,0.42059067,1.2981479,0.9115392,0.23041952,2.0751424,0.6204201,0
144,0.14784336,-0.029475637,0.45297754,0.5497635,0.3033204,0.14018981,0.49466187,0.15316,0.8554939,-0.23028858,0
145,0.48696765,-0.11823495,0.23814757,0.3536802,0.28437656,0.49473372,0.5595943,0.13140817,0.66985846,0.120657966,0
146,0.09509836,-0.5675938,1.8215879,0.6691217,0.51192814,0.96112627,0.7822572,0.25923812,2.3509033,0.8603265,0
147,0.3111635,0.070680246,0.053779095,0.56135124,0.26405805,0.7183862,0.3356315,-0.29165953,0.26788467,-0.6620517,1
148,0.34657812,0.13863817,-0.65457535,0.29926616,0.31096005,0.056019656,-0.14842765,-0.43224496,-0.7138523,-1.0874876,1
149,0.52742887,0.2917662,-2.4486024,-0.32896143,0.32502836,-0.92741734,-0.2828061,-0.9957512,-2.820201,-2.0103364,1
150,-0.017339602,-0.46153662,1.5751851,0.6820907,0.0017567053,1.2678405,0.6370734,0.7157585,2.68599,1.3437679,0
151,0.5291944,0.46212304,-1.5522783,0.3211479,0.27225205,-0.10419215,-0.3598296,-0.7975655,-1.7796507,-1.9841974,1
152,0.468738,0.69752336,-2.988947,-0.4692881,0.50099117,-0.97482044,-0.8245062,-1.3820275,-3.992433,-2.7096624,1
153,0.37940127,0.36136547,-1.2813642,0.12726979,0.18301019,-0.516848,-0.27179107,-0.69225514,-1.5256406,-1.3819273,1
154,0.34566846,0.4326869,-1.165164,-0.024758643,0.3481519,-0.38381207,-0.2639787,-0.6263516,-1.6219866,-1.2541887,1
155,0.3224368,0.37370294,-1.7023313,-0.08676285,0.39007702,-0.29337654,-0.3719909,-0.78069806,-2.0932956,-1.7595398,1
156,0.12194768,-0.55960214,1.6904674,0.99124753,0.10914541,1.16747,0.56501037,0.11118024,2.3813882,0.73421204,0
157,0.39254355,0.41102117,-2.212805,-0.009193733,0.50335836,-0.44980884,-0.69110185,-0.9562109,-2.565981,-2.263993,1
158,0.27450255,-0.11735247,2.200818,0.7216084,0.3601563,0.89668536,1.0696256,0.25738388,3.1007547,1.2127773,0
159,-0.060532592,-0.1368486,0.21274659,0.612619,0.41166565,0.56259286,-0.09658798,0.02787444,0.35202745,-0.77662086,0
160,0.26365167,0.4672359,-1.33356,-0.20646197,0.4269798,-0.46170455,-0.015740253,-0.6039849,-1.3462857,-1.3212047,1
161,0.3512798,0.3675347,-0.8610848,0.0060963705,0.29989803,-0.32088047,-0.19439682,-0.52176493,-1.3096961,-1.1309636,1
162,0.2633761,0.18794757,-0.78920597,0.26465526,0.41186848,0.12911579,-0.23228298,-0.40724248,-0.6798341,-1.4580116,1
163,0.17845103,-0.28861237,2.3611531,0.7192695,0.5024524,0.7810616,1.0237088,0.5931687,3.003797,1.316547,0
164,0.23619238,0.0014010891,0.81405914,0.57090974,0.23286217,0.7387209,0.45945543,-0.036811195,1.2508428,-0.25307924,0
165,0.4084521,0.1659914,-1.4535625,0.27962133,-0.04365597,-0.44891405,-0.1976335,-0.6781078,-1.6228923,-1.596818,1
166,0.30252603,0.19392572,-1.4904882,-0.09805174,0.41462302,-0.5430522,0.0057017654,-0.6394555,-1.371068,-1.5443763,1
167,0.32331067,0.01612752,0.7520046,0.62989944,0.2987722,0.6375073,0.40600938,-0.21244158,1.0219797,-0.47076413,0
168,0.002076462,-0.2097455,0.3263509,0.45902294,0.122422844,0.28722706,0.38567227,-0.25037813,0.40252134,-0.32367623,1
169,0.082814276,-0.4494245,0.11003977,0.24423368,0.25333333,0.4028553,0.47144416,-0.39880937,-0.20856845,-1.0054407,0
170,0.6387085,0.23975493,-1.5476696,-0.056148805,0.47423455,-0.010947004,-0.44332823,-0.8136706,-1.9731182,-1.822041,1
171,0.011268929,-0.3888779,2.7933145,0.796445,0.29905486,0.85543466,1.1735471,0.5910032,3.667768,1.6571834,0
172,0.29700685,-0.12010399,-0.01888135,0.73407316,0.41498068,0.46823716,0.17814787,-0.25247535,-0.09169367,-1.1540169,0
173,0.1912576,0.40425846,-1.339411,0.12082046,0.09236896,-0.4748204,-0.25607675,-0.59212506,-1.5541764,-1.3133706,1
174,-0.05532258,-0.44005764,1.6615901,0.9574047,0.31205842,0.743603,0.96339965,-0.059189543,2.1098738,0.56563973,0
175,-0.15748282,-0.4296674,2.2340152,0.532086,-0.03063795,1.0391796,1.1283789,0.402008,2.7852008,1.1474106,0
176,0.07909471,-0.44784713,2.321932,0.56743217,0.35844126,0.9111937,1.056901,0.46618256,3.1810026,1.3220288,0
177,0.60062754,0.41656962,-2.1672537,-0.18666312,0.3832777,-0.48599583,-0.58953196,-1.0390491,-2.618722,-2.4698455,1
178,0.11009711,-0.09106561,0.6385924,0.4793142,0.35726297,0.38136342,0.33035886,0.23885684,0.8146342,-0.060328677,0
179,-0.013720453,-0.14660051,0.7712467,0.652402,0.20240304,0.670032,0.10192433,0.042991437,0.7493204,-0.447802,1
180,0.61656934,0.19682714,-1.722095,-0.004496634,0.61806154,-0.34596503,-0.36676323,-0.42803806,-1.9990364,-1.564055,1
181,0.2700017,0.43808696,-1.774653,-0.29288363,0.14042844,-0.7387253,-0.24569792,-0.807068,-2.1549447,-1.801867,1
182,0.21892104,-0.24639049,2.166366,0.6802759,0.4605405,1.1167921,0.88238907,0.6613886,2.7463613,1.1167773,0
183,0.04395866,-0.36516005,1.5765386,0.82137096,0.05831404,1.1560224,0.28592828,0.6794615,2.542296,1.3892729,0
184,0.06540935,-0.279114,1.8765202,0.46999326,0.09497139,0.839074,0.7797504,0.2046986,2.1489549,0.632499,0
185,0.07566835,0.19151445,-0.4481575,0.3163044,0.5769775,-0.18141972,-0.07489823,-0.28098616,-0.508001,-0.70302624,1
186,0.33668125,-0.39051145,1.0663841,0.868219,0.23887312,1.0867637,0.6436275,-0.1449934,1.7693352,0.12866682,0
187,0.27547485,0.28382102,-1.340524,0.50249946,0.21023974,-0.55291027,-0.47962704,-1.0154091,-1.633576,-1.3577863,1
188,0.52512276,0.48930836,-1.1240073,-0.034864306,0.23991007,-0.26707062,0.013664067,-0.41331342,-1.6426997,-1.1760057,1
189,0.56044364,0.33683947,-2.316155,0.0036889017,0.34512514,-0.6600747,-0.4313934,-0.7546458,-2.543384,-1.9906411,1
190,-0.05689206,0.13523369,0.6004612,0.6696888,0.3595175,0.7085179,0.54032594,-0.23979616,0.57121986,-0.3854487,1
191,0.3473717,-0.025427002,-0.014490724,0.32929978,0.37907112,0.24698007,0.32934183,-0.17025769,-0.093162835,-1.0946759,1
192,0.6000512,-0.09323855,0.55214834,0.427184,0.34656033,0.4193049,0.46982127,-0.08860573,1.0339154,0.11048533,1
193,0.54060394,0.3829709,-2.222129,-0.11489628,0.60630244,-0.42377102,-0.27667242,-0.9656756,-2.226564,-1.7527709,1
194,0.1901162,-0.19384143,0.36882225,0.57526547,0.2960662,0.55509186,0.35438025,-0.4467979,0.27003914,-0.66884005,1
195,0.11516053,-0.028238758,-0.9943113,0.35485768,0.27578413,-0.31703615,0.3437069,-0.5540634,-0.8688912,-1.5669601,1
196,0.2703126,0.5102198,-2.3795764,-0.60916775,0.26849893,-0.8388303,-0.617975,-0.91953146,-2.9348924,-2.0410726,1
197,0.13317744,-0.21229348,1.531932,0.49770245,0.2586814,0.75965154,0.66495955,0.21508327,1.867982,0.32166553,0
198,0.3476474,-0.15704215,0.9467779,0.33719966,-0.0042590015,0.6472219,0.73414767,0.087510034,1.1421657,0.26156253,0
199,0.3337819,0.3075361,-1.6451375,-0.09672779,0.39074686,-0.6847305,0.078011096,-0.8098613,-1.9100422,-1.7349302,1
200,0.074352086,-0.29596773,0.7244017,0.84227073,0.18837401,0.82019997,0.38039446,-0.022123441,1.0449724,-0.2487614,1
201,0.16678481,0.42737746,-0.64350647,0.084961675,0.34594753,-0.17326541,-0.12028166,-0.45778286,-0.9124866,-1.0492299,1
202,0.025780942,-0.22110052,0.5971099,0.7968632,0.32748696,0.80373144,0.58873963,0.050385997,0.6415988,0.22496969,0
203,-0.16683888,0.12857436,0.22768739,0.54535043,0.27112606,0.61179864,0.08108249,-0.119469516,0.51589525,-0.7805219,0
204,0.32924992,0.07578592,-0.25331345,0.13753897,0.32502216,0.14407414,0.37513512,-0.22435085,-0.3586985,-0.725062,1
205,0.10084532,0.27096564,0.50243306,0.6528854,0.46553445,0.25783455,0.4871176,0.05750999,0.83142173,-0.35451618,1
206,-0.14227083,-0.19665763,0.7090392,0.64932054,0.3470899,0.68653506,-0.0016490817,0.038890436,0.6589805,-0.5409809,0
