,0,1,2,3,4,5,6,7,8,9,y
115,0.5108694,-0.5605609,-0.59652585,0.5045676,-0.39881077,1.0436052,0.7171811,0.05811401,-0.66010624,-0.420286,0
116,-0.6941417,1.0479493,0.85148823,-0.87329715,1.1079719,-0.84651005,-0.7839183,-0.5359446,0.73950034,1.2955554,1
117,0.6233149,-0.41861728,-0.43728986,0.8000157,-0.55981994,0.6998011,0.23105226,0.41130242,-0.6225605,-0.20068961,0
118,-0.1784568,-0.16191836,0.13923313,0.10777263,-0.08534808,-0.30600813,-0.3422515,-0.13411506,0.26884356,0.35594666,1
119,-1.2192824,1.179326,1.2850077,-1.0729777,1.4023031,-1.3302583,-1.3228161,-1.1050856,1.4616282,1.177931,1
120,0.83529186,-0.9158258,-0.9010526,0.9833455,-0.55591077,0.90545285,0.5386237,0.93433195,-0.8152831,-0.53688675,0
121,0.96510494,-0.84471214,-1.4077839,1.1741309,-1.4380761,1.6573623,0.85004425,0.8837372,-1.6628956,-1.3119161,0
122,-1.0405879,1.0244962,1.1095792,-0.94217634,1.1946765,-1.1750576,-1.1806128,-0.91550684,1.166181,0.85297483,1
123,-1.6253412,1.9462543,2.0282881,-1.8021518,1.7979509,-1.9340305,-2.0927155,-1.4997584,1.875645,1.6138726,1
124,0.8718815,-0.78514475,-0.8733243,0.68095046,-0.7000764,0.9708158,0.5432232,0.807107,-0.5545288,-0.7751827,0
125,0.25794414,-0.016866246,-0.15288049,0.2174221,-0.18323046,0.24033397,-0.047560852,0.055149544,0.24453412,0.21265207,0
126,-0.015168112,0.16375297,0.33741686,-0.22970814,0.22357805,-0.21997148,-0.24223539,-0.29360405,0.09867111,0.31229484,0
127,0.072515875,-0.5164493,-0.024381239,0.27498415,0.10467147,0.5445695,0.11264126,0.24031188,-0.11035308,-0.34431577,0
128,-2.769973,3.36519,3.2868567,-2.964719,2.8402317,-3.080309,-3.477002,-2.6951947,2.843161,2.9370248,1
129,-0.7296635,1.2435813,1.5417114,-1.1335609,1.2010902,-1.3864748,-1.1925448,-1.0456327,1.2066635,1.168508,1
130,-0.9637103,1.1760876,0.9634292,-0.96510094,0.62099683,-0.96173704,-0.89017344,-0.9823628,0.9056018,1.1556373,1
131,-0.05226102,-0.08990573,-0.24238847,0.19525765,0.33218876,-0.23541623,-0.048146468,-0.2965861,-0.0996688,0.03275518,1
132,0.40520102,-0.37314942,0.12281777,0.40903258,0.03151398,0.21386525,-0.00090606196,0.21003856,-0.051897556,-0.066700816,0
133,0.6312721,-0.55534047,-0.80074054,0.4096962,-0.57681394,0.33253956,0.34156725,0.38005066,-0.44967905,-0.34100258,0
134,-1.6431057,2.0245419,2.2898357,-1.8353425,1.9893272,-1.9866834,-1.8992558,-1.8477471,2.0839798,1.910549,1
135,-1.663877,1.3854389,1.2581147,-1.4971802,1.5765946,-1.5461105,-1.5940735,-1.1540203,1.7447884,1.124913,1
136,-1.2413877,1.289931,1.357628,-1.0966533,1.0524241,-1.4085243,-1.5258433,-1.0896455,1.3644618,1.357831,1
137,0.3252764,-0.16113296,-0.67431265,0.4721311,-0.41011998,0.29882646,0.25481728,0.30408272,-0.65120566,-0.20604165,0
138,-1.3577064,1.6587937,1.527734,-1.0934056,1.5136849,-1.6783926,-1.3341005,-1.4168555,1.6120255,1.5472322,1
139,0.60423154,-0.74771786,-0.3989649,0.57574904,-0.445267,0.9044246,0.6123579,0.320221,-0.7698693,-0.51948726,0
140,1.4671259,-1.4729159,-1.484746,1.1732082,-1.7366112,1.5300589,1.1455622,1.2085325,-1.298464,-1.0505205,0
141,0.64839476,-0.16421783,-0.109385446,0.14424087,-0.28916928,0.39530835,0.396455,0.08392743,0.34172127,0.040276214,1
142,0.70640206,-0.7300158,-0.7300071,1.0674474,-0.72815186,0.65199935,0.60823506,0.79132843,-0.7909254,-0.47055006,0
143,1.2498281,-1.172127,-0.47502285,0.73472005,-0.94020385,0.60170096,1.0794661,0.7092136,-0.7046547,-0.6744444,0
144,-1.3522688,1.6441987,1.0463854,-0.87146026,1.2206281,-0.95726585,-0.9909527,-0.9462149,0.86353225,1.1363945,1
145,1.0128286,-1.4673517,-0.953922,1.1572312,-0.89491516,1.2111695,1.3532858,1.1484776,-0.6914255,-0.98891807,0
146,-1.1268532,1.4229971,1.4423087,-1.3659343,1.1527362,-1.2071053,-1.6181216,-1.1303985,1.5130484,1.2725546,1
147,-0.5648972,0.51626676,0.5356661,-0.53180796,0.5752915,-0.5971614,-0.7194564,-0.37449878,0.40260717,0.69766724,1
148,0.49459687,-0.8073821,-0.6249948,0.18475194,-0.3963082,0.5319102,0.06142812,0.5195042,-0.3567734,-0.5483288,0
149,0.8057905,-0.7876908,-1.1299883,0.5435948,-0.6850638,0.656798,0.23668693,0.4676093,-0.5253287,-0.46679324,0
150,0.3538516,-0.44932333,-0.6293153,0.4824147,-0.4780255,0.4257348,0.6275441,0.5804757,-0.056512505,-0.58072853,0
151,-2.1600053,2.7775226,2.8094382,-2.6854835,2.8116152,-2.711989,-2.7374742,-2.678918,2.7668948,2.0514176,1
152,-0.6663594,0.3291757,0.46168533,-0.706624,0.3338075,-0.5328096,-0.561464,-0.46412516,0.5828824,0.5169681,0
153,1.322812,-1.0582502,-1.0160191,0.9443711,-1.145867,1.1400013,0.71278024,1.0916915,-0.6775343,-1.0654123,0
154,-1.5836596,1.7804289,1.4865104,-1.7030319,1.957481,-1.7548693,-1.6990738,-1.2721016,1.5999304,1.6899735,1
155,-2.0020254,2.4966717,2.517433,-2.5623705,2.3635807,-2.3331137,-2.0939016,-2.2178302,2.4451203,2.1581957,1
156,-1.354814,1.6696002,1.5558815,-1.4780535,1.96762,-1.644033,-1.7904236,-1.5124068,1.8995179,1.4178944,1
157,1.4887486,-1.1510128,-1.0721034,1.1004432,-1.3202902,0.9709649,1.0884408,0.9144349,-0.8552037,-0.96073014,0
158,-1.236141,1.8946354,1.8858169,-1.4945263,1.4973873,-1.1351991,-1.8837445,-1.690469,1.5404999,1.403372,1
159,2.0601103,-1.8210156,-1.3885659,1.5786862,-1.7646784,2.0001566,1.6335651,1.4472692,-1.6775715,-1.2773433,0
160,1.031158,-0.92783636,-0.7817237,0.8896823,-1.1349105,1.1160237,1.0071237,1.0788393,-0.9113189,-0.83124995,0
161,1.8246915,-1.9298484,-1.6348222,1.4880167,-1.9341732,2.1965897,1.5351903,1.5604621,-1.2029161,-1.7295625,0
162,-0.6380975,0.60181165,0.4188064,-0.5138007,0.57224816,-0.33215037,-0.6310787,-0.55844736,0.4207312,0.6739622,1
163,0.29534313,-0.72888964,-0.5153977,0.7475605,-0.5449858,0.6327976,0.45932418,0.6039854,-0.5379436,-0.5448787,0
164,-0.47948763,0.58735234,-0.2941244,-0.35537982,0.51860905,0.037611134,-0.4027702,-0.11765627,0.5320178,0.3506081,0
165,-2.413862,2.0949926,2.036138,-2.023493,2.0920317,-2.1523447,-1.9042547,-1.8730615,1.7013465,2.0080283,1
166,1.0463516,-1.0315382,-0.9883618,1.3219278,-1.1757922,1.464977,1.3198516,0.9658257,-0.8440712,-0.6233561,0
167,-0.16165996,0.16188395,0.29703885,0.090482965,0.33086237,-0.2323448,0.011839497,-0.29540598,0.5637821,-0.042519912,0
168,-3.0314257,3.1574345,3.1716568,-2.924152,3.256895,-3.1194694,-3.0166366,-2.6273284,2.9629426,2.6413224,1
169,0.060079608,0.25975674,0.22529854,-0.2726458,0.7077097,-0.42799258,-0.51156586,-0.4713049,0.41121814,0.33471727,1
170,-1.6243994,1.8198339,1.8798157,-1.6077932,1.5872391,-1.8792763,-1.7809107,-1.407686,1.6692628,1.4058347,1
171,-1.2078638,1.3332412,1.0278035,-0.90072656,1.150593,-1.164134,-0.9464895,-0.75955385,0.8380278,1.1335393,0
172,0.9308204,-0.7282316,-0.6308322,0.026709931,-0.7618587,0.97491014,0.30295932,0.69048935,-0.024899838,-0.84396696,0
173,1.0600591,-0.95623493,-0.89969593,1.028766,-0.7157893,0.8310535,0.5296188,0.62292254,-0.6430474,-0.6387268,0
174,0.21543056,-0.40802884,-0.97695476,0.57008964,-0.4910775,0.20487136,0.43942854,0.6254228,-0.51612043,-0.94032425,0
175,0.79208606,-1.1474061,-0.82369393,0.8995613,-0.57514626,1.0317657,1.1496899,0.91573113,-0.45774648,-0.7638288,0
176,-1.9094335,1.6590056,1.8820702,-1.5703576,1.826909,-1.983559,-1.5848718,-1.2882069,1.849991,1.6301252,1
177,-0.5201562,0.35724026,0.20916219,-0.42037106,0.3363198,-0.923399,-0.59056103,-0.29636753,0.21523723,0.30052733,0
178,-0.5335436,0.54116094,0.35387537,-0.31623605,0.62909013,-0.7193918,-0.4377525,-0.01322474,0.26927793,0.6302557,1
179,0.9929932,-0.78685325,-0.7392691,0.9499311,-1.2651042,1.1693048,0.9851234,0.5035386,-0.7966642,-0.8404933,1
180,0.061670277,0.20611909,-0.36448994,-0.020222468,-0.03509078,0.0077735856,0.22088937,0.13470124,0.033522666,0.11793642,0
181,0.1474798,0.31434909,0.28490525,-0.016530482,0.1133718,-0.062224098,-0.10255733,-0.17294542,0.28285632,0.20382835,1
182,-1.1426251,1.5760084,1.5786428,-1.1322072,1.5272359,-1.6446476,-1.6776336,-1.163239,1.6054794,1.4739177,1
183,-1.3832773,1.0903828,0.9929995,-1.1576525,1.0248996,-1.4046314,-1.1770217,-0.6558252,1.2796382,1.0027764,1
184,0.4663461,-0.25648472,-0.3307359,0.5117953,-0.40901378,0.2241028,0.51434714,0.6527075,-0.5301324,-0.48451555,0
185,0.89608175,-0.73617935,-0.8234833,1.1141354,-0.8702982,1.0936459,1.103522,0.79637206,-0.75558394,-0.39385337,0
186,-1.5907537,1.9564338,1.848987,-1.7400733,1.8624085,-1.8327956,-1.6309787,-1.4061594,1.4843922,2.029387,1
187,-1.1035458,0.8102681,1.10173,-0.8440745,0.4197428,-0.9167364,-1.0101014,-0.5549801,0.93037635,0.90234256,0
188,-1.7279127,2.4383214,2.4294353,-2.3567789,2.562486,-2.289302,-2.3560417,-2.1310568,2.4604104,2.1198823,1
189,-1.2091334,1.3537068,1.1290526,-1.1682006,1.1284502,-1.4405897,-1.3977365,-0.96926194,1.4906682,1.3492993,1
190,-0.9560526,1.2837753,1.2786436,-1.2225603,1.1180522,-1.3075778,-1.0210254,-0.863742,1.2394503,1.0920912,1
191,0.3622901,-0.34338707,-0.52868706,0.41360745,-0.2153299,0.3059802,0.36016116,0.50036675,-0.3120334,-0.49288404,0
192,-1.7596736,2.474035,2.4012043,-2.1580255,2.4320288,-1.952587,-2.4335597,-2.1553617,2.3627691,1.76833,1
193,-0.4768788,0.7465757,0.7758555,-0.54700994,0.6055185,-0.6903857,-0.80059004,-0.5027836,0.3962535,0.6369373,1
194,-0.66411823,1.0843157,0.7870646,-0.7694269,0.4936335,-0.71465236,-0.807718,-0.7422672,0.44465223,0.6479062,0
195,-1.4624333,2.4437554,2.4032195,-2.108121,2.259718,-1.8938322,-2.3703792,-2.1208496,2.3628623,1.7776649,1
196,-1.522634,2.084568,2.048753,-1.9376639,1.7136818,-1.7793508,-1.8477056,-1.538939,1.7990026,1.8260716,0
197,-1.7185745,2.265412,2.1275551,-1.8788749,1.8220538,-1.4705572,-2.211272,-1.6392968,2.0823822,2.1648283,1
198,0.6292582,-0.42311794,-0.3055962,0.4754379,-0.44715604,0.41432345,0.44701076,0.50631326,-0.23364198,-0.1882255,0
199,1.8405483,-1.7774309,-1.9237063,1.831961,-2.479747,2.4353716,1.7240729,1.8243878,-1.0968548,-1.9817472,0
200,1.7230871,-1.2281699,-0.83016264,1.1525891,-1.4100269,1.3184257,1.0029618,0.8765295,-0.5397021,-0.83845353,0
201,1.2840645,-0.798665,-0.67379683,0.46504143,-0.50949234,0.46329543,0.39955726,0.14546885,-0.29204252,-0.44556564,0
202,-0.13091275,0.35579345,0.08559467,0.01883662,0.08801412,-0.4374867,-0.48812607,-0.38707417,0.2562118,0.37491906,0
203,-1.6668113,0.9102376,1.1528134,-0.9646928,1.5904974,-1.042961,-1.1494087,-1.069752,1.7409748,1.1851745,1
